mmsi,name,names,imo,flag,firstSeen,lastSeen,timesSeen,lastLat,lastLon,lastSog,lastHeading,lastStatus
671942000,ATLAS GARNET,ATLAS GARNET,9333321,🇹🇬,2026-06-24T09:28:01.703Z,2026-06-24T09:28:01.703Z,1,24.5066,53.7022,0,80,MOORED
352005665,DEEPBLUE,DEEPBLUE,9350862,🇵🇦,2026-06-24T09:28:01.703Z,2026-06-24T09:28:01.703Z,1,25.6711,55.1255,0,347,AT ANCHOR
511100167,EAGLE,EAGLE,9486104,🇵🇼,2026-06-24T09:28:01.703Z,2026-06-24T09:28:01.703Z,1,24.6878,54.1164,4.8,87,UNDERWAY
352005197,EKOUO,EKOUO,9250309,🇵🇦,2026-06-24T09:28:01.703Z,2026-06-24T09:28:01.703Z,1,25.9759,56.0554,0,218,MOORED
376268000,FALCON,FALCON,9654115,🇻🇨,2026-06-24T09:28:01.703Z,2026-06-24T09:28:01.703Z,1,25.979,56.053,0.1,,UNDERWAY
351319000,GMS SHAMAL 5601,GMS SHAMAL 5601,9740562,🇵🇦,2026-06-24T09:28:01.703Z,2026-06-24T09:28:01.703Z,1,24.4953,54.0536,0.1,47,MOORED
471235000,HAFEET,HAFEET,9015591,🇦🇪,2026-06-24T09:28:01.703Z,2026-06-24T09:28:01.703Z,1,24.7219,54.1445,0.1,295,AT ANCHOR
470940000,JAYWUN,JAYWUN,9930416,🇦🇪,2026-06-24T09:28:01.703Z,2026-06-24T09:28:01.703Z,1,24.6131,54.3871,5.1,258,RESTRICTED
470735000,KESTREL,KESTREL,9647447,🇦🇪,2026-06-24T09:28:01.703Z,2026-06-24T09:28:01.703Z,1,25.9789,56.0526,0,,UNDERWAY
471133000,MARCAP 1,MARCAP 1,,🇦🇪,2026-06-24T09:28:01.703Z,2026-06-24T09:28:01.703Z,1,24.9232,53.4394,0,,UNDERWAY
636017957,MYD HANGZHOU,MYD HANGZHOU,9178276,🇱🇷,2026-06-24T09:28:01.703Z,2026-06-24T09:28:01.703Z,1,24.8099,54.6539,0,230,MOORED
471234000,NASAYEM 1,NASAYEM 1,9840582,🇦🇪,2026-06-24T09:28:01.703Z,2026-06-24T09:28:01.703Z,1,24.5131,52.7543,5,272,UNDERWAY
566558000,POSH ENTERPRISE,POSH ENTERPRISE,9722211,🇸🇬,2026-06-23T09:37:06.289Z,2026-06-24T09:28:01.703Z,2,24.8925,54.633,3,133,UNDERWAY
352898675,QMS GLORIA,QMS GLORIA,9609782,🇵🇦,2026-06-23T09:37:06.289Z,2026-06-24T09:28:01.703Z,2,24.5166,54.0637,0,42,MOORED
403758580,ROWAN MISSISSIPPI,ROWAN MISSISSIPPI,8768933,🇸🇦,2026-06-24T09:28:01.703Z,2026-06-24T09:28:01.703Z,1,25.5652,55.394,3.1,,MOORED
229872000,STAR PIERA,STAR PIERA,9450909,🇲🇹,2026-06-24T09:28:01.703Z,2026-06-24T09:28:01.703Z,1,26.6772,56.2812,11.3,59,UNDERWAY
374260000,SUKHOOR ALKHALEEJ,SUKHOOR ALKHALEEJ,9104419,🇵🇦,2026-06-24T09:28:01.703Z,2026-06-24T09:28:01.703Z,1,26.0612,55.9609,0,343,UNDERWAY
268248601,VAFAA M,VAFAA M,9162409,🇸🇲,2026-06-24T09:28:01.703Z,2026-06-24T09:28:01.703Z,1,26.0509,55.9528,0,266,AT ANCHOR
352005916,VOLCAN DE TAUCE,VOLCAN DE TAUCE,9081588,🇵🇦,2026-06-24T09:28:01.703Z,2026-06-24T09:28:01.703Z,1,24.5907,54.3126,2.4,129,UNDERWAY
470011000,ADNOC 226,ADNOC 226,9725249,🇦🇪,2026-06-23T09:37:06.289Z,2026-06-23T09:37:06.289Z,1,24.5428,54.0324,7.1,330,UNDERWAY
470471000,AL DURRAH,AL DURRAH,9647368,🇦🇪,2026-06-23T09:37:06.289Z,2026-06-23T09:37:06.289Z,1,24.7931,54.6927,0.4,355,MOORED
350139000,BINARY STAR,BINARY STAR,9380570,🇳🇮,2026-06-23T09:37:06.289Z,2026-06-23T09:37:06.289Z,1,25.5876,55.1353,0,306,AT ANCHOR
565104000,BRITOIL 74,BRITOIL 74,9733650,🇸🇬,2026-06-23T09:37:06.289Z,2026-06-23T09:37:06.289Z,1,24.7978,54.6542,0,321,MOORED
374448000,BUNUN MIRACLE,BUNUN MIRACLE,9867372,🇵🇦,2026-06-23T09:37:06.289Z,2026-06-23T09:37:06.289Z,1,25.5087,55.1885,7.6,245,UNDERWAY
564465000,CREST RADIANT 5,CREST RADIANT 5,9535369,🇸🇬,2026-06-23T09:37:06.289Z,2026-06-23T09:37:06.289Z,1,24.5158,54.025,0.3,224,UNDERWAY
471008764,DELMA 14,DELMA 14,,🇦🇪,2026-06-23T09:37:06.289Z,2026-06-23T09:37:06.289Z,1,24.8343,54.6458,0,,
236112762,HERCULES COMET,HERCULES COMET,9825087,🇬🇮,2026-06-23T09:37:06.289Z,2026-06-23T09:37:06.289Z,1,25.5024,55.2377,7.2,275,UNDERWAY
244810054,JUMBO KINETIC,JUMBO KINETIC,9634165,🇳🇱,2026-06-23T09:37:06.289Z,2026-06-23T09:37:06.289Z,1,24.8554,54.6521,7.8,321,MOORED
372086000,KAWAWA 4304,KAWAWA 4304,8769468,🇵🇦,2026-06-23T09:37:06.289Z,2026-06-23T09:37:06.289Z,1,24.8595,53.6147,0.1,143,MOORED
477931100,MAPLE UNITY,MAPLE UNITY,9605011,🇭🇰,2026-06-23T09:37:06.289Z,2026-06-23T09:37:06.289Z,1,25.7146,55.1274,2.2,271,UNDERWAY
538011403,MARSOL SUPREME,MARSOL SUPREME,9662253,🇲🇭,2026-06-23T09:37:06.289Z,2026-06-23T09:37:06.289Z,1,24.6748,53.3587,6.9,91,UNDERWAY
720017000,MIDAS 7,MIDAS 7,1134420,🇧🇴,2026-06-23T09:37:06.289Z,2026-06-23T09:37:06.289Z,1,25.5729,55.2817,8.3,4,AT ANCHOR
441708000,PAN BONITA,PAN BONITA,9626015,🇰🇷,2026-06-23T09:37:06.289Z,2026-06-23T09:37:06.289Z,1,25.4922,55.2418,0.1,310,AT ANCHOR
563232600,PHOENIX,PHOENIX,9553232,🇸🇬,2026-06-23T09:37:06.289Z,2026-06-23T09:37:06.289Z,1,25.5432,55.2641,0.2,314,AT ANCHOR
538011154,SAFEEN OSV PEARL,SAFEEN OSV PEARL,9594171,🇲🇭,2026-06-23T09:37:06.289Z,2026-06-23T09:37:06.289Z,1,24.824,53.6613,0,29,RESTRICTED
355080000,WHITE STAR,WHITE STAR,9236731,🇵🇦,2026-06-23T09:37:06.289Z,2026-06-23T09:37:06.289Z,1,25.5703,55.136,0,310,AT ANCHOR
577723000,ZIXUAN,ZIXUAN,9317298,🇻🇺,2026-06-23T09:37:06.289Z,2026-06-23T09:37:06.289Z,1,25.6426,55.1157,0.1,302,AT ANCHOR
